video_id,category,video_length,raw_video_file_length,phi_mrr,video_mrr,mrr_delta,phi_t_ndcg,video_temporal_ndcg,t_ndcg_delta,phi_cos_sim_mean,phi_cos_sim_min,video_cos_sim_mean,video_cos_sim_min,phi_cos_sim_residual_mean,phi_cos_sim_residual_min,video_cos_sim_residual_mean,video_cos_sim_residual_min,apcs_nll,apcs_perplexity,video_surprisal_var,video_surprisal_avg,video_surprisal_max,text_cos_sim,video_cos_sim,text_cos_sim_residual,video_cos_sim_residual,apcs_surprisal_nll,caption_surprisal_nll,caption_perplexity,norm_id,llama_mrr,llama_recall_at_1,llama_cos_sim_mean,llama_cos_sim_min,llama_mrr_start,llama_mrr_middle,llama_mrr_end,llama_mrr_delta,llama_vs_phi_mrr
How-Farms-Work_10-clip-1,Farming,60,147,0.3500479215686274,0.2615977443603886,0.0884501772082387,0.7754124882497606,0.6457854913421268,0.1296269969076338,0.1885385726495726,0.0498446153846153,0.7176369354128838,0.602465125421683,0.0242483333333333,-0.110115923076923,0.5436315524081389,0.3790500021229188,1.0575154622395833,3.286509696642558,0.0283069908618927,0.2397532016038894,0.8058868646621704,0.1885385726495726,0.7176369354128838,0.0242483333333333,0.5436315524081389,1.0575154622395833,1.0575154622395833,3.286509696642558,How-Farms-Work_10-clip-1,0.4814813333333334,0.111111,0.25581255555555554,0.10274533333333334,0.611111,0.444444,0.388889,0.2198835889729448,0.13143341176470597
How-Farms-Work_3-clip-2,Farming,60,64,0.3537799803921568,0.2782412380151849,0.0755387423769718,0.773521192137867,0.6625924716805913,0.1109287204572756,0.2762572713675214,0.1172120769230769,0.8029635846614838,0.7340273509422938,0.053056938034188,-0.0760116923076923,0.602697047094504,0.4821767254422108,1.063525390625,3.455291122198105,0.0251839440315961,0.212462842464447,0.7666135430335999,0.2762572713675214,0.8029635846614838,0.053056938034188,0.602697047094504,1.063525390625,1.063525390625,3.455291122198105,How-Farms-Work_3-clip-2,0.7129630000000001,0.5555553333333334,0.5082087777777777,0.3053713333333334,1.0,0.583333,0.555556,0.4347217619848152,0.3591830196078433
How-Farms-Work_5-clip-0,Farming,60,61,0.3652499411764706,0.2615977443603886,0.1036521968160819,0.7826711593969203,0.6539370890822654,0.1287340703146549,0.1196833504273504,0.0127257692307692,0.4890356548130512,0.1924299554278453,0.0070976047008547,-0.0965582307692307,0.2679997208373,-0.0391268675836423,1.039453125,3.2633036692937214,0.0467650480568409,0.3069207072257995,1.0544750690460205,0.1196833504273504,0.4890356548130512,0.0070976047008547,0.2679997208373,1.039453125,1.039453125,3.2633036692937214,How-Farms-Work_5-clip-0,0.462963,0.111111,0.4033483333333333,0.19076533333333334,0.555556,0.388889,0.444444,0.20136525563961144,0.09771305882352943
How-Farms-Work_8-clip-4,Farming,60,72,0.3715159607843137,0.2843470844791492,0.0871688763051645,0.7814262562790395,0.6727799386149577,0.1086463176640818,0.2436524764957265,0.1037086153846153,0.6868016297618548,0.5921179987490177,0.0580771538461538,-0.083686,0.2907366051028172,0.1529902039716641,1.072216796875,3.278319561481476,0.0127875134348869,0.1958202123641967,0.726111114025116,0.2436524764957265,0.6868016297618548,0.0580771538461538,0.2907366051028172,1.072216796875,1.072216796875,3.278319561481476,How-Farms-Work_8-clip-4,0.6203706666666666,0.4444443333333334,0.3962856666666667,0.2535926666666667,0.777778,0.527778,0.555556,0.33602358218751743,0.24885470588235292
How-Farms-Work_9-manual,Farming,60,141,0.3526522745098039,0.2615977443603887,0.0910545301494152,0.781921396483772,0.648859425778961,0.1330619707048109,0.2521468012820512,0.1456745384615384,0.5918923765420914,0.4886032305657863,0.0884476559829059,-0.0276852307692307,0.3753288775818267,0.2224557576021955,1.1660319010416669,3.9694294214248655,0.0401002615690231,0.2998495399951935,0.738161563873291,0.2521468012820512,0.5918923765420914,0.0884476559829059,0.3753288775818267,1.1660319010416669,1.1660319010416669,3.9694294214248655,How-Farms-Work_9-manual,0.6111113333333333,0.333333,0.4802214444444444,0.37122800000000006,0.666667,0.555556,0.611111,0.34951358897294466,0.25845905882352943
Joe-Robinet_0-clip-23,Survival,60,65,0.3746458235294117,0.2841545150751007,0.0904913084543109,0.7787374226626946,0.6721381455749456,0.106599277087749,0.2298413952991453,0.0768382307692307,0.7534344010055065,0.6174568332110842,0.0872533012820512,-0.0471213846153846,0.6716263983398676,0.5128899803385139,1.1140706380208334,3.4260943214098614,0.0367816463112831,0.1307731419801712,0.904406487941742,0.2298413952991453,0.7534344010055065,0.0872533012820512,0.6716263983398676,1.1140706380208334,1.1140706380208334,3.4260943214098614,Joe-Robinet_0-clip-23,0.7407406666666666,0.5555556666666667,0.4550166666666667,0.28415533333333337,0.611111,0.777778,0.833333,0.4565861515915659,0.3660948431372549
Joe-Robinet_2-clip-5,Survival,60,75,0.3740090980392156,0.2818218117485938,0.0921872862906218,0.7887609487219587,0.6706575074697559,0.1181034412522027,0.2593328311965812,0.0869053846153846,0.7769680842757225,0.6097405776381493,0.0933086816239316,-0.0750115384615384,0.3684353580077489,0.1023627989149342,1.02828369140625,3.200237282117208,0.0076702046208083,0.1383701264858245,0.5408700704574585,0.2593328311965812,0.7769680842757225,0.0933086816239316,0.3684353580077489,1.02828369140625,1.02828369140625,3.200237282117208,Joe-Robinet_2-clip-5,0.5092593333333334,0.222222,0.4714977777777778,0.30528666666666665,0.583333,0.388889,0.555556,0.22743752158473962,0.13525023529411778
Joe-Robinet_4-clip-0,Survival,60,178,0.3733272745098039,0.2615977443603886,0.1117295301494153,0.7703265125195582,0.6498877736923415,0.1204387388272166,0.2189700747863248,0.072923923076923,0.6538871551553408,0.4895402936575313,0.0616535448717948,-0.0863291538461538,0.4552621518572171,0.2519696950136373,1.1193186442057292,3.4545996566613515,0.0184677839279174,0.1802099645137787,0.664716899394989,0.2189700747863248,0.6538871551553408,0.0616535448717948,0.4552621518572171,1.1193186442057292,1.1193186442057292,3.4545996566613515,Joe-Robinet_4-clip-0,0.675926,0.4444443333333334,0.2926662222222222,0.13796733333333333,0.666667,0.583333,0.777778,0.41432825563961145,0.3025987254901961
Joe-Robinet_5-clip-23,Survival,60,61,0.342438862745098,0.2615977443603886,0.0808411183847094,0.7711970026743876,0.6463153082530861,0.1248816944213014,0.237200829059829,0.0775546923076923,0.6969767635067304,0.5763649294773737,0.0620725619658119,-0.0746386923076923,0.5337587433556715,0.3529873769730329,1.1739501953125,3.777825597922008,0.0191061720252037,0.2225056141614914,0.7204118967056274,0.237200829059829,0.6969767635067304,0.0620725619658119,0.5337587433556715,1.1739501953125,1.1739501953125,3.777825597922008,Joe-Robinet_5-clip-23,0.462963,0.111111,0.4824616666666667,0.3947196666666666,0.5,0.277778,0.611111,0.20136525563961144,0.12052413725490202
John-Suscovich_0-clip-1,Farming,60,76,0.3653133529411764,0.2818218117485938,0.0834915411925826,0.7727147085491776,0.6742857581849094,0.0984289503642681,0.1704861923076923,0.0092079999999999,0.8302533949414889,0.787358745932579,0.0091009038461538,-0.1442352307692307,0.6446255582074324,0.5559693872928619,1.1307169596354167,3.620191222429276,0.0121192820370197,0.0996063798666,0.691795825958252,0.1704861923076923,0.8302533949414889,0.0091009038461538,0.6446255582074324,1.1307169596354167,1.1307169596354167,3.620191222429276,John-Suscovich_0-clip-1,0.5462963333333334,0.222222,0.507684,0.3998526666666667,0.666667,0.583333,0.388889,0.2644745215847396,0.180982980392157
John-Suscovich_10-manual,Farming,60,124,0.3722743529411764,0.2615977443603886,0.1106766085807878,0.7822764444679166,0.6504387709194799,0.1318376735484366,0.2483555128205128,0.101552923076923,0.785679747040073,0.6917150147880117,0.061279017094017,-0.0900997692307692,0.543217146769166,0.3615712641427914,1.0376424153645831,3.128991381327311,0.0244143195450305,0.1623916029930114,0.7500581741333008,0.2483555128205128,0.785679747040073,0.061279017094017,0.543217146769166,1.0376424153645831,1.0376424153645831,3.128991381327311,John-Suscovich_10-manual,0.5833336666666668,0.333333,0.37316344444444444,0.21971700000000002,0.666667,0.555556,0.527778,0.3217359223062782,0.21105931372549036
John-Suscovich_12-clip-0,Farming,60,79,0.3393377843137254,0.2784506909509904,0.060887093362735,0.7781740769848361,0.6689426451012342,0.1092314318836018,0.1840437158119658,0.0381488461538461,0.766329733033975,0.6639733679282168,0.016048532051282,-0.128958,0.3835371043533087,0.033098720634977,1.127783203125,3.560422690709432,0.0409236028790473,0.1201567128300666,0.9832942485809326,0.1840437158119658,0.766329733033975,0.016048532051282,0.3835371043533087,1.127783203125,1.127783203125,3.560422690709432,John-Suscovich_12-clip-0,0.5925926666666667,0.3333333333333333,0.427532,0.287529,0.777778,0.611111,0.388889,0.31414197571567626,0.25325488235294125
John-Suscovich_2-clip-3,Farming,60,95,0.3725773725490196,0.2615977443603887,0.1109796281886309,0.7774780105256581,0.6487138923111065,0.1287641182145515,0.2643935341880342,0.0902144615384615,0.8352497046192487,0.7726374591390291,0.0085408098290598,-0.1256893846153846,0.598061827942729,0.4315910451114177,0.9955281575520832,3.04869323571523,0.0088780364021658,0.1141888424754142,0.716454267501831,0.2643935341880342,0.8352497046192487,0.0085408098290598,0.598061827942729,0.9955281575520832,0.9955281575520832,3.04869323571523,John-Suscovich_2-clip-3,0.5277776666666666,0.222222,0.47610755555555556,0.31810066666666664,0.583333,0.611111,0.388889,0.2661799223062779,0.15520029411764696
John-Suscovich_3-manual,Farming,60,76,0.3717332745098039,0.2818218117485938,0.08991146276121,0.7837296330899237,0.673454445243749,0.1102751878461747,0.1951290598290598,0.0917223076923077,0.5580588225275278,0.4487456811281542,0.080625423076923,-0.0482687692307692,0.3541433221350114,0.2053377848739425,0.7385467529296875,2.6701866924762725,0.0558581762015819,0.3132389485836029,1.0238778591156006,0.1951290598290598,0.5580588225275278,0.080625423076923,0.3541433221350114,0.7385467529296875,0.7385467529296875,2.6701866924762725,John-Suscovich_3-manual,0.5740740000000001,0.3333333333333333,0.2936784444444444,0.19203533333333334,0.583333,0.75,0.388889,0.2922521882514063,0.20234072549019616
King-Kong-Amazon_11-clip-7,Nature/Doc,60,65,0.3630598235294118,0.2841545150751008,0.0789053084543109,0.7820617768129114,0.665411604707065,0.1166501721058465,0.2374639615384615,0.1049715384615384,0.8724515413244566,0.751309260725975,0.0442361217948718,-0.0956453846153846,0.6363966288045049,0.3304261342467119,1.1601806640625,3.586807465553284,0.0082361726090312,0.0615420974791049,0.4155899286270141,0.2374639615384615,0.8724515413244566,0.0442361217948718,0.6363966288045049,1.1601806640625,1.1601806640625,3.586807465553284,King-Kong-Amazon_11-clip-7,0.5740743333333334,0.333333,0.30936755555555556,0.17913066666666666,0.555556,0.555556,0.611111,0.28991981825823254,0.21101450980392156
King-Kong-Amazon_5-clip-14,Nature/Doc,60,89,0.3830222352941176,0.2615977443603887,0.1214244909337289,0.7800319084401064,0.646557628259103,0.1334742801810033,0.2152923205128205,0.0767191538461538,0.7885451267162958,0.6973558540145556,0.0127082243589743,-0.0949221538461538,0.4827326536954691,0.2737227569644649,1.2961181640625,3.883859896659851,0.0084209302440285,0.0924010053277015,0.6453543901443481,0.2152923205128205,0.7885451267162958,0.0127082243589743,0.4827326536954691,1.2961181640625,1.2961181640625,3.883859896659851,King-Kong-Amazon_5-clip-14,0.45370366666666667,0.111111,0.33924544444444443,0.24304233333333333,0.361111,0.388889,0.611111,0.192105922306278,0.07068143137254906
MilitaryNotes_10-clip-0,Military,60,62,0.3521541372549019,0.2812919324820616,0.0708622047728403,0.7767096611477382,0.6568563353878667,0.1198533257598715,0.2443405256410256,0.0866927692307692,0.6202444024384022,0.4227269853193623,0.0151742948717948,-0.1295336153846153,0.4104942505558331,0.2032928286547151,1.4066650390625,5.047762062152227,0.0411775149405002,0.1735899001359939,0.9714465141296388,0.2443405256410256,0.6202444024384022,0.0151742948717948,0.4104942505558331,1.4066650390625,1.4066650390625,5.047762062152227,MilitaryNotes_10-clip-0,0.6203703333333332,0.333333,0.3951596666666667,0.23383066666666666,0.611111,0.583333,0.666667,0.33907840085127167,0.26821619607843133
MilitaryNotes_11-clip-1,Military,60,62,0.3460141960784313,0.2782412380151849,0.0677729580632464,0.7757548823045761,0.6540361799702568,0.1217187023343193,0.247248532051282,0.1090373846153846,0.5450506533185641,0.357329415778319,0.0342538717948718,-0.1041606153846153,0.2800779134655992,-0.023218241908277,1.2120035807291667,3.942752675215403,0.049769040197134,0.2746806740760803,0.818047821521759,0.247248532051282,0.5450506533185641,0.0342538717948718,0.2800779134655992,1.2120035807291667,1.2120035807291667,3.942752675215403,MilitaryNotes_11-clip-1,0.5555556666666667,0.222222,0.38059766666666667,0.18673266666666666,0.388889,0.666667,0.611111,0.27731442865148176,0.20954147058823536
MilitaryNotes_8-clip-0,Military,60,70,0.3633970784313725,0.2892287157034178,0.0741683627279546,0.7737139125364425,0.6673190338410264,0.106394878695416,0.1881662179487179,0.0584530769230769,0.4467601384967565,0.3050062498077749,0.0462153076923077,-0.0788519999999999,0.2688835734928337,0.0572758850951989,1.0830973307291667,3.862542959054311,0.0563097484409809,0.2327689528465271,1.097947120666504,0.1881662179487179,0.4467601384967565,0.0462153076923077,0.2688835734928337,1.0830973307291667,1.0830973307291667,3.862542959054311,MilitaryNotes_8-clip-0,0.5648146666666667,0.333333,0.27624933333333335,0.08671366666666667,0.5,0.583333,0.611111,0.2755859509632489,0.2014175882352942
Millennial-Farmer_1-clip-11,Farming,60,61,0.466247568627451,0.2615977443603886,0.2046498242670623,0.7812411899013963,0.6464840744745766,0.1347571154268197,0.2185730363247863,0.0407628461538461,0.5578526481986046,0.2890231031924485,0.0695008589743589,-0.1276073846153846,0.3988981917500496,0.0472286730073392,0.5034589131673177,2.2179651240507763,0.0524299293756485,0.2623693645000458,0.8501675128936768,0.2185730363247863,0.5578526481986046,0.0695008589743589,0.3988981917500496,0.5034589131673177,0.5034589131673177,2.2179651240507763,Millennial-Farmer_1-clip-11,0.574074,0.222222,0.42409277777777776,0.26430966666666666,0.611111,0.611111,0.5,0.3124762556396114,0.10782643137254899
Millennial-Farmer_7-clip-13,Farming,60,61,0.3551230784313726,0.2615977443603886,0.0935253340709839,0.78064740891364,0.642782880216959,0.1378645286966811,0.2359967371794872,0.1055038461538461,0.5130540505051613,0.3240449863175551,0.0671614722222222,-0.0884518461538461,0.3265210731575886,0.0778308286874865,1.1961588541666666,3.814932813247045,0.0470768027007579,0.3139894306659698,0.8387292623519897,0.2359967371794872,0.5130540505051613,0.0671614722222222,0.3265210731575886,1.1961588541666666,1.1961588541666666,3.814932813247045,Millennial-Farmer_7-clip-13,0.6296296666666666,0.333333,0.3305537777777777,0.21403433333333335,0.666667,0.611111,0.611111,0.36803192230627807,0.27450658823529406
Millennial-Farmer_8-clip-16,Farming,60,95,0.3544001960784314,0.2615977443603887,0.0928024517180426,0.7766766770168424,0.6481110608891465,0.1285656161276959,0.1718662136752136,0.0445257692307692,0.6827651684482893,0.5484224917987982,0.0491750384615384,-0.0927991538461538,0.3759549210468928,0.1423096081707626,1.2626749674479167,4.163866053024928,0.0238650944083929,0.1716505289077758,0.7568811774253845,0.1718662136752136,0.6827651684482893,0.0491750384615384,0.3759549210468928,1.2626749674479167,1.2626749674479167,4.163866053024928,Millennial-Farmer_8-clip-16,0.49999999999999994,0.222222,0.3293525555555556,0.26302366666666666,0.611111,0.527778,0.361111,0.23840225563961126,0.14559980392156857
Natural-Disaster_10-clip-0,Nature/Doc,60,62,0.372472431372549,0.2782412380151849,0.094231193357364,0.777402204631103,0.6543990141686035,0.1230031904624995,0.271829047008547,0.1178834615384615,0.619526327898105,0.4748631743714213,0.0203369978632478,-0.1323518461538461,0.4199283514171839,0.1907937192202856,1.3679931640625,4.667583709955215,0.0361540615558624,0.2954701781272888,0.7936363816261292,0.271829047008547,0.619526327898105,0.0203369978632478,0.4199283514171839,1.3679931640625,1.3679931640625,4.667583709955215,Natural-Disaster_10-clip-0,0.6666666666666666,0.4444443333333334,0.39150722222222223,0.26864933333333335,0.555556,0.833333,0.611111,0.3884254286514817,0.29419423529411765
Nick-Gaillard_1-clip-2,Action/Vehicle,60,70,0.3617233137254902,0.2854664842455952,0.0762568294798949,0.7873503765654217,0.6662846116210538,0.1210657649443679,0.2783927457264957,0.1662706153846153,0.7425460120042165,0.6117457474271456,0.0471498226495726,-0.0665866923076923,0.3180181114197087,0.0427874793919424,1.0689615885416666,3.3384096225102744,0.0146161997690796,0.0988528653979301,0.4489877223968506,0.2783927457264957,0.7425460120042165,0.0471498226495726,0.3180181114197087,1.0689615885416666,1.0689615885416666,3.3384096225102744,Nick-Gaillard_1-clip-2,0.9444443333333333,0.8888889999999999,0.5104565555555556,0.41018,1.0,0.833333,1.0,0.6589778490877382,0.5827210196078432
Nick-Gaillard_4-clip-2,Action/Vehicle,60,84,0.3547918823529412,0.2703799309005745,0.0844119514523666,0.7808339791125504,0.6550953634947873,0.1257386156177631,0.287089344017094,0.1445043076923076,0.6564200147986412,0.499144388983647,0.0276656239316239,-0.1116884615384615,0.2581274245555202,-0.0307224820320091,1.3291341145833333,4.112528936068217,0.0305769275873899,0.2412865757942199,0.7227956056594849,0.287089344017094,0.6564200147986412,0.0276656239316239,0.2581274245555202,1.3291341145833333,1.3291341145833333,4.112528936068217,Nick-Gaillard_4-clip-2,0.592593,0.333333,0.36982566666666666,0.22895333333333334,0.555556,0.666667,0.555556,0.32221306909942554,0.23780111764705886
Olly_s-Farm_1-clip-5,Farming,60,65,0.3435408039215686,0.2841545150751007,0.0593862888464678,0.782613290145254,0.6715773119476622,0.1110359781975918,0.1944125384615384,0.0649990769230769,0.8707799265782038,0.7338584388295809,0.0425060192307692,-0.0911920769230769,0.2536291346574822,0.0702795008352647,0.77640380859375,2.952327281236649,0.0039494554512202,0.10365991294384,0.4064968824386596,0.1944125384615384,0.8707799265782038,0.0425060192307692,0.2536291346574822,0.77640380859375,0.77640380859375,2.952327281236649,Olly_s-Farm_1-clip-5,0.4444443333333334,0.111111,0.36482866666666663,0.23006366666666667,0.444444,0.361111,0.527778,0.16028981825823269,0.10090352941176478
Olly_s-Farm_6-clip-1,Farming,60,61,0.3657779019607843,0.2615977443603886,0.1041801576003956,0.7826317088640347,0.6456735639911989,0.1369581448728357,0.2608859508547008,0.117107,0.8213420783480009,0.714396114150683,0.0329749529914529,-0.1033367692307692,0.6137375881274542,0.4293353787021867,1.1610799153645834,3.8348075707753497,0.0259322468191385,0.1343400627374649,0.9812423586845398,0.2608859508547008,0.8213420783480009,0.0329749529914529,0.6137375881274542,1.1610799153645834,1.1610799153645834,3.8348075707753497,Olly_s-Farm_6-clip-1,0.574074,0.333333,0.4460125555555556,0.25069199999999997,0.527778,0.583333,0.611111,0.3124762556396114,0.20829609803921567
Peterson-Farm-Bros_5-clip-2,Farming,60,78,0.3520509607843137,0.2784506909509904,0.0736002698333232,0.7681119104483634,0.6644023018934463,0.103709608554917,0.1971379102564102,0.0587836153846153,0.8027191037933031,0.6435042570034663,0.0412643183760683,-0.0902800769230769,0.5595303000882268,0.3423195411451161,1.2042236328125,3.672775465250015,0.0166043080389499,0.1353288143873214,0.8494864702224731,0.1971379102564102,0.8027191037933031,0.0412643183760683,0.5595303000882268,1.2042236328125,1.2042236328125,3.672775465250015,Peterson-Farm-Bros_5-clip-2,0.4074073333333333,0.0,0.3118105555555556,0.2241456666666667,0.444444,0.388889,0.388889,0.1289566423823429,0.055356372549019595
Peterson-Farm-Bros_6-clip-4,Farming,60,144,0.3530888039215686,0.2615977443603886,0.09149105956118,0.7869579155335814,0.6454170854507905,0.1415408300827909,0.2932577542735042,0.1254676153846153,0.8277338544527689,0.724590631822745,0.0262340192307692,-0.1116055384615384,0.5001960995917519,0.2151346883814161,1.2740885416666667,3.7881609996159873,0.015346797183156,0.1080788671970367,0.6910038590431213,0.2932577542735042,0.8277338544527689,0.0262340192307692,0.5001960995917519,1.2740885416666667,1.2740885416666667,3.7881609996159873,Peterson-Farm-Bros_6-clip-4,0.4722223333333333,0.111111,0.34498222222222225,0.2403666666666667,0.555556,0.444444,0.416667,0.21062458897294473,0.1191335294117647
Primal-Earth-Sounds_0-clip-44,Survival,60,221,0.3526460784313726,0.2615977443603886,0.0910483340709839,0.7801827327783932,0.6477618655217152,0.132420867256678,0.2019333696581196,0.0964891538461538,0.8791033824284872,0.8179281453291575,-0.0072043632478632,-0.1336162307692307,0.7981730550527573,0.7092413629094759,1.2961181640625,3.883859896659851,0.0050795758143067,0.0752086117863655,0.4536741971969604,0.2019333696581196,0.8791033824284872,-0.0072043632478632,0.7981730550527573,1.2961181640625,1.2961181640625,3.883859896659851,Primal-Earth-Sounds_0-clip-44,0.5185186666666667,0.222222,0.2903946666666667,0.219166,0.555556,0.611111,0.388889,0.2569209223062781,0.1658725882352941
Primal-Earth-Sounds_9-clip-26,Survival,60,63,0.353581568627451,0.2782412380151849,0.075340330612266,0.7690282876548298,0.6598562089083377,0.109172078746492,0.2258944487179487,0.0809646923076923,0.6288676100472609,0.4585463326269139,0.0470814273504273,-0.0792415384615384,0.5146592709546288,0.2969383825353968,1.2105224609375,3.624884817997615,0.0569197498261928,0.1288848519325256,0.9483039379119872,0.2258944487179487,0.6288676100472609,0.0470814273504273,0.5146592709546288,1.2105224609375,1.2105224609375,3.624884817997615,Primal-Earth-Sounds_9-clip-26,0.574074,0.222222,0.4203414444444445,0.33658866666666665,0.611111,0.444444,0.666667,0.29583276198481506,0.22049243137254898
Primitive-Technology_11-clip-8,Survival,60,62,0.3732337058823529,0.2782412380151849,0.0949924678671679,0.7777750175449099,0.6572429442325344,0.1205320733123754,0.2184755363247863,0.0916068461538461,0.6463043863574663,0.5360186186929544,0.0297166089743589,-0.078699,0.3506600521504879,0.1459152776903162,0.9713053385416668,3.065526455640793,0.0274878516793251,0.1918873488903045,0.6448009014129639,0.2184755363247863,0.6463043863574663,0.0297166089743589,0.3506600521504879,0.9713053385416668,0.9713053385416668,3.065526455640793,Primitive-Technology_11-clip-8,0.546296,0.222222,0.3917352222222222,0.24295466666666665,0.444444,0.611111,0.583333,0.2680547619848151,0.17306229411764712
Primitive-Technology_3-clip-1,Survival,60,64,0.3690633137254901,0.2782412380151849,0.0908220757103052,0.7828970285980986,0.6552422538621843,0.1276547747359143,0.2877282478632478,0.1076747692307692,0.6747825841108958,0.5248138705889384,0.0631276025641025,-0.1016001538461538,0.3866283272703488,0.1364134795342882,1.1157877604166666,3.669902290900548,0.0322386771440506,0.2100217640399933,0.7916725277900696,0.2877282478632478,0.6747825841108958,0.0631276025641025,0.3866283272703488,1.1157877604166666,1.1157877604166666,3.669902290900548,Primitive-Technology_3-clip-1,0.5555553333333333,0.222222,0.43591666666666673,0.28726266666666667,0.611111,0.444444,0.611111,0.2773140953181484,0.18649201960784317
Primitive-Technology_5-clip-0,Survival,60,70,0.3612689019607843,0.2854664842455952,0.0758024177151891,0.7872715710085448,0.6691941133714057,0.1180774576371391,0.2575159423076923,0.1171796153846154,0.7311365480224291,0.5999145110448202,0.1104638803418803,-0.0220041538461538,0.3672155160456896,0.1199639029800892,1.08837890625,3.5795911411444346,0.0127095989882946,0.1221460178494453,0.5608025789260864,0.2575159423076923,0.7311365480224291,0.1104638803418803,0.3672155160456896,1.08837890625,1.08837890625,3.5795911411444346,Primitive-Technology_5-clip-0,0.45370366666666667,0.111111,0.4070993333333333,0.30414800000000003,0.611111,0.361111,0.388889,0.1682371824210715,0.09243476470588236
Primitive-Technology_6-clip-3,Survival,60,61,0.3549472941176471,0.2615977443603886,0.0933495497572584,0.7767688354615512,0.6448472801752941,0.131921555286257,0.2580808525641025,0.1044307692307692,0.7803553367654482,0.6994235167900721,0.0490528547008547,-0.0715208461538461,0.5281825543691715,0.3560046684773018,1.1953857421875,3.775144348541896,0.0123174972832202,0.1383831650018692,0.4778800010681152,0.2580808525641025,0.7803553367654482,0.0490528547008547,0.5281825543691715,1.1953857421875,1.1953857421875,3.775144348541896,Primitive-Technology_6-clip-3,0.564815,0.333333,0.45197799999999994,0.373423,0.555556,0.555556,0.583333,0.3032172556396114,0.20986770588235287
Primitive-Technology_7-clip-4,Survival,60,66,0.3673609607843137,0.2841545150751008,0.0832064457092129,0.7745830750063243,0.671177872787082,0.1034052022192423,0.2778634038461539,0.1091781538461538,0.816234456996123,0.7142049837857485,0.0453503696581196,-0.0923737692307692,0.6103692265848318,0.48444321192801,0.8875528971354166,2.758858342965444,0.0136415939778089,0.1408041566610336,0.6072044968605042,0.2778634038461539,0.816234456996123,0.0453503696581196,0.6103692265848318,0.8875528971354166,0.8875528971354166,2.758858342965444,Primitive-Technology_7-clip-4,0.574074,0.222222,0.558111,0.39724733333333334,0.5,0.611111,0.611111,0.28991948492489916,0.2067130392156863
RealAgriculture_9-clip-1,Farming,60,82,0.4511186666666667,0.2745669064620873,0.1765517602045794,0.78297194484218,0.6600836122313742,0.1228883326108057,0.1867874081196581,0.04939,0.8482618580261866,0.7818515499432882,0.0807231089743589,-0.0671307692307692,0.3964076326422703,0.2365712639487659,0.6885706583658854,2.4964716653029124,0.0044118678197264,0.0539326556026935,0.5031176209449768,0.1867874081196581,0.8482618580261866,0.0807231089743589,0.3964076326422703,0.6885706583658854,0.6885706583658854,2.4964716653029124,RealAgriculture_9-clip-1,0.5185186666666667,0.222222,0.3354088888888889,0.22546733333333333,0.611111,0.388889,0.555556,0.24395176020457937,0.06739999999999996
Sandboxx_0-clip-4,Military,60,72,0.4996125882352941,0.2843470844791492,0.2152655037561449,0.7733757414924594,0.6645371756448403,0.108838565847619,0.2335044294871795,0.0956232307692307,0.5906008581320444,0.4403671212494373,0.0651608653846153,-0.0873318461538461,0.3595055760815739,0.1756125695731801,0.4443820397059123,2.173702617486318,0.047588013112545,0.1667756736278534,0.794367253780365,0.2335044294871795,0.5906008581320444,0.0651608653846153,0.3595055760815739,0.4443820397059123,0.4443820397059123,2.173702617486318,Sandboxx_0-clip-4,0.5185186666666667,0.222222,0.4614477777777778,0.34301633333333337,0.416667,0.527778,0.611111,0.2341715821875175,0.018906078431372597
Sandboxx_7-clip-0,Military,60,61,0.3377885294117647,0.2661498446581899,0.0716386847535747,0.7696171839416955,0.6449860868695412,0.1246310970721543,0.214607923076923,0.0562710769230769,0.512965874436001,0.3453199031452338,0.0315368418803418,-0.1147413076923076,0.3052855121204629,0.1081791412240515,1.2352213541666666,3.9551575581232714,0.069788783788681,0.275668203830719,1.0727720260620115,0.214607923076923,0.512965874436001,0.0315368418803418,0.3052855121204629,1.2352213541666666,1.2352213541666666,3.9551575581232714,Sandboxx_7-clip-0,0.5925926666666667,0.333333,0.3701071111111111,0.223521,0.611111,0.611111,0.555556,0.32644282200847674,0.254804137254902
Sandboxx_9-clip-4,Military,60,64,0.369486294117647,0.2782412380151849,0.091245056102462,0.7926277737716724,0.6548536039168399,0.1377741698548324,0.2797172905982906,0.1237979999999999,0.554872194925944,0.403550977508227,0.0356228205128205,-0.0981202307692307,0.1784766882968445,-0.0279466637099782,1.211865234375,3.871662036577861,0.0554675571620464,0.3468894958496094,0.8959597945213318,0.2797172905982906,0.554872194925944,0.0356228205128205,0.1784766882968445,1.211865234375,1.211865234375,3.871662036577861,Sandboxx_9-clip-4,0.44444466666666665,0.111111,0.43803755555555557,0.34591433333333327,0.416667,0.555556,0.361111,0.16620342865148174,0.07495837254901966
